system_id,artUrl,artCatagory,artTitle,artDate,artContent,dataSource
11,https://www.chinatimes.com/realtimenews/20230331005165-260407,政治,馬英九赴陸 沈富雄：拚命罵他的人「就是為了要選票」,2023-04-01 00:10:00,前總統馬英九以祭祖名義前往中國大陸，3月30日在武漢東湖賓館會見中國國台辦主任宋濤。強調1992年兩岸達成「原汁原味」的九二共識，兩岸才能擱置爭議，共創雙贏。前民進黨立委沈富雄表示，馬英九和宋濤會面，是去製造一個氛圍。有人卻拚命罵馬英九，那就是為了要選票。沈富雄3月31日在政論節目《少康戰情室》中表示，宋濤跟馬英九在東湖餐廳的會面，完全改變了他的看法。馬英九提到「九二共識」時，說到「原汁原味」，馬英九是去製造一個氛圍，也就是，馬英九不希望血洗台灣這個心是有的。,chinatimes
12,https://www.chinatimes.com/realtimenews/20230331005170-260407,政治,不讓民進黨脫離戰場！柯文哲嗆問賴清德：要怎麼務實推動台獨？,2023-04-01 00:05:00,民眾黨3月31日發布黨主席柯文哲27日在黨公職共識營演講的精華影片，柯文哲狠批民進黨利用，拿到2016年政權後就過河拆橋、狡兔死走狗烹，哪裡是他背叛什麼，從今天起不讓敵軍脫離戰場，遇到副總統賴清德就問說「你是台獨金孫，請問你要怎麼務實推動台獨？」柯文哲怒批，最近民進黨抹紅他，從現在開始，只要民進黨敢再講這個問題，他就強力回擊，「是你民進黨背叛台灣人民，我哪個地方做不對？」牆壁上寫清廉、勤政、愛鄉土，結果有清廉勤政嗎？一群貪官汙吏。柯文哲指出，2014年民進黨幫助他的時候，口號是推倒藍綠的高牆，但民進黨利用他，2016年拿到政權以後，這就是過河拆橋、狡兔死走狗烹不是嗎？哪裡是他背叛什麼，民進黨利用他達到政治目的後，就把他幹掉。他也說，「以後我們不是九二共識，我們叫九六共識」，在台灣真正只有「九六共識」，沒有九二共識，1996年台灣第一次直選總統，從那天開始，台灣人開始有主體性的概念，而且這每4年每投一次票，「我是台灣人」的概念就越來越強。柯文哲說，因為統獨卡在那裡，我們已經達到台灣自主性，可是現階段我們要解決的是民生問題，缺水、缺電、缺風，勞健保要破產，這才是這個階段要解決的。他認為，2000年以後，台灣政治上唯一的KPI就是每2年一次的選舉，短期的選舉，因為政黨輪替，大家都沒有辦法想很久以後的事，文官制度破壞、沒有長期規畫，每次民進黨跟他講，「選不上什麼理想都沒有用」，這句話有對的地方，也有錯的地方，是的確的事情，但錯的地方是從此大家都短線操作。,chinatimes
13,https://www.chinatimes.com/realtimenews/20230401000019-260407,政治,陳鳳馨也受害！ 王鴻薇轟蔡政府：讓台灣成詐騙之島,2023-04-01 07:28:00,臉書假冒名人詐騙事件相當猖獗，繼作家吳淡如、資深媒體人于美人等人之後，資深媒體人陳鳳馨也成了受害人，讓國民黨立委王鴻薇痛批，蔡政府去年成立了打詐國家隊，詐騙案卻越打越多，「政府沒有作為，讓台灣真的成為了詐騙之島」。王鴻薇昨（3月31日）在臉書發文表示，去年7月時任行政院長蘇貞昌宣布投入14億元，成立「打詐國家隊」，但結果卻讓人不忍直視，根據刑事局統計近5年民眾報案紀錄，去年網路詐欺案件數是歷史新高（6984件），網路詐欺被害人數成長43%，網路詐欺損失金額成長46%，「這種國家隊，說是全線潰敗，真的完全不為過」。王鴻薇痛批，詐騙集團的囂張跋扈沒有上限，就連名人都拿他們沒辦法，這些名人的名字被詐團盜用成立社團，卻無法可管，政府沒有作為，讓台灣真的成為了詐騙之島，「連謝金河都說『當Line、臉書成詐騙溫床，國家走向毀滅』這樣的重話」。,chinatimes
14,https://www.chinatimes.com/realtimenews/20230401000108-260407,政治,台灣沿海驚見20浮屍 沈富雄揭「悲慘世界」：這群人是未爆彈,2023-04-01 08:05:00,台灣西部海岸陸續發現20具無名浮屍，警方推測他們應該是透過人蛇集團偷渡來台。前立委沈富雄認為，台灣現在失聯的移工，就是一個未爆彈。針對台灣海岸陸續發現浮屍，沈富雄 31日在政論節目《少康戰情室》中表示，這是一個悲慘的世界，國家真的不能亂、也不能窮。因為這些死掉的人，都在台灣當過移工，回去之後還想再回來，可見他們的生活其實過得不怎麼樣，但是比起故鄉的窮，這種狀況還是可以接受，所以他們寧可冒生命危險。,chinatimes
15,https://www.chinatimes.com/realtimenews/20230401000352-260407,政治,進口蛋開賣「你買到了嗎」？網路民調曝最新真相！,2023-04-01 07:43:00,因應蛋荒，農委會陸續引進多國雞蛋，在量販通路販售，超商也能買到進口蛋。根據《中時新聞網》針對「大家有感不缺蛋了嗎？」所進行的網路民調，達59％的網友表示「沒有，我下班去買已經賣光光ＱＱ」。根據YouTube頻道《中時新聞網》3月31日起，針對「大家有感不缺蛋了嗎？」進行的網路民調，截至1日早上5時，已有1萬1000人參與投票，有59％的網友表示「沒有，我下班去買已經賣光光ＱＱ」；16％表示「有啊，要多少買多少」；15％表示「真的沒有這麼想要吃蛋啦」；11％表示「還好，只能買一盒」。網友紛紛表示，「還是要排隊，限定10顆」、「超商依然買不到，但是私下賣的變多了，今天超市蛋買不到，去買路邊的，平均一顆9.5元」、「還是限購」、「比以前貴太多，而且下個月電費漲，房東立刻就要漲電費。這個政府真的是夠了，不知民間疾苦」。,chinatimes
16,https://www.chinatimes.com/realtimenews/20230401000713-260407,政治,頭條揭密》赫魯雪夫激怒毛澤東發豪語：核潛艇一萬年也要搞出來,2023-04-01 06:33:00,2021年9月美英兩國與澳大利亞就出售核潛艦艇達成協議，將讓澳大利亞成為全球第7個擁有核潛艇的國家。目前能建造核潛艇的國家正是聯合國的5個常任理事國：中美英法俄，另外印度是向俄羅斯租用而非自製。可見核潛艇在國家戰略上不只重要，建造難度也極高。當年若不是毛澤東被赫魯雪夫的倨傲態度激怒，發下豪語「一萬年也要搞出來」，恐怕不知要到何時才能擁有這項具有戰略威懾力量的「國之重器」。研製核潛艇的構想來自於前中共前中央軍委副主席聶榮臻，1958年他在中國首個核反應堆正常運行後，即向毛澤東建議研製可攜帶導彈的核潛艇，概念上是做為戰略核導彈平台。經過中共軍方與國務院討論後訂下首個絕密核潛艇方案《關於開展研製導彈原子潛艇的報告》，最初代號「07」工程，後因不慎洩漏該工程性質，再改為「09」工程，這也是後來核潛艇型號都以「09」開頭的起因。雖然決定打造核潛艇，但研究人員對核潛艦所知極少，也沒有人實際見過。即便是常規的柴油電力潛艦，中國當時也還在研製中。由於中共很多武器的研製都來自於蘇聯的技術，因此首先向來中國援助的蘇聯專家詢問，但這些專家都守口如瓶。中共派出專家團前往蘇聯訪問時，提出參觀核潛艇的要求也到拒絕。研究核潛艇小組也因而被調侃為「三無工程」：無圖紙資料、無專家權威、無外來援助，完全是自己摸著石頭過河。研究人員只好到處找從國外來的資料，拿到一張照片就如獲至寶、反覆琢磨。由於進展太慢，「09工程」被迫調整進度，將首艦交付時間延後4年至1965年。1959年10月，蘇共總書記赫魯雪夫率團訪華，毛澤東在會見時親自向他提出希望協助中國研製核潛艇的要求。赫魯雪夫語氣傲慢地說：「核潛艇技術複雜，價格昂貴，你們搞不了！蘇聯海軍擁有這種戰略武器，同樣可以保衛你們的國土。」他在訪問期間又宣佈將援華的蘇聯專家全數撤回。據稱毛澤東一氣之下，把周恩來、聶榮臻、羅瑞卿等人找來，斬釘截鐵地說：「核潛艇，一萬年也要搞出來！」1960年6月中共完成了《潛艇核動力裝置初步設計》方案，對潛艇核反應堆型與技術參數等有了初步構思，才開始建立研究基地，選址設於四川綿陽。1962年又將核潛艇總體設計組併入新成立的國防部第7研究院，改稱「09」技術室。但隨即遇上毛澤東將武器研發重點轉向原子彈，考慮讓核潛艇研製暫時下馬，但在當時外交部長陳毅以國際形勢觀點堅持繼續研發，總算獲得中共中央的認同而保留了下來，並在1965年成立專責機構，也決定了先研製攻擊核潛艇，再研製導彈核潛艇的順序。不料1966年發生「文化大革命」，研究人員要經常面對無休止的政治審查與鬥爭，研製工作受到嚴重干擾。一直到1970年夏天才完成核動力裝置試驗，船體也在遼寧葫蘆島造船廠完工，同年12月26日中國首艘魚雷攻擊核潛艇下水。此後文革如火如荼地進行，首艘核潛艇到1974年才交付給共軍，並命名為「長征1號」，首任艇長為楊璽，中國自此成為世界上第5個擁有核潛艇的國家。長征1號服役後被定為091型核潛艦，1977年到1990年間又陸續建造4艘，總數達5艘，全數部署於北海艦隊，以青島為母港。首款091核潛艦問題不少，除了武器系統不完備，噪音過大是最為詬病之處，據說只要在福建港口啟動，它的噪音大到連台灣沿海的水下監聽設施都能聽到。091型後來接受幾次重大升級改裝，包括加裝消音瓦以及改良魚雷系統，還增添了水下發射鷹擊-82型反艦飛彈的能力。目前最早的2艘091型已退役，有3艘仍在服役中。,chinatimes
17,https://www.chinatimes.com/realtimenews/20230401000787-260407,政治,蔡英文抵瓜地馬拉 僑胞接機突「倒地」 引虚驚,2023-04-01 06:48:00,蔡英文總統「民主夥伴共榮之旅」，31日下午2點抵達瓜地馬拉，蔡英文與僑界茶敘表示，接下來訪問行程中，她和賈麥岱總統會一起見證兩國，簽署「台瓜基本合作協定」，繼續深化邦誼。她呼籲大家跟政府一起打拚，讓台灣持續扮演全球經濟的關鍵力量，照亮眼前充滿挑戰的道路。蔡英文出訪中美洲友邦專機，在當地時間31日下午2點抵達瓜地馬拉瓜京空軍基地，瓜國外長步卡羅在機梯旁迎接，隨即接受禮兵致敬，當地僑胞也熱情揮舞兩國國旗高喊「總統好」，因現場擁擠，有人當場被地毯絆倒，隨即被攙扶到一旁休息，引發一陣虛驚。蔡英文專機抵達後，由我駐瓜地馬拉大使曹立傑與瓜國禮賓司長David Vargas共同登機迎接，步卡羅迎於機梯，再陪同蔡英文步上迎賓紅毯接受禮兵致敬，訪團隨後登車前往瓜京皇道旅館，與僑界代表、技術團同仁及役男茶敘。蔡英文在致詞時表示，這三年多來，台灣有很多改變了不少，除了我們努力地來克服疫情的挑戰之外，我們在國家的照顧面，也做了很多事情。比方說，我們提高育兒津貼、為年輕人加薪減稅、推動長照2.0，從小朋友到長輩，我們都用心照顧。此外，她說，我們也協助產業升級及轉型，尤其是中小企業，我們覺得他們在這一次受到的衝擊比較大，所以我們也會透過「疫後特別預算」，來協助受到衝擊的中小企業，協助他們度過難關。這幾年來，台灣的防疫表現獲得國際社會的肯定。我們捐贈了防疫物資給許多國家，讓全世界都感受到，「Taiwan can help」的精神和行動。蔡英文指出，在國際局勢的變化中，台灣也受到許多關注，包括俄烏戰爭、以及疫情造成全球供應鏈重組。台灣對民主自由價值的堅持，還有我們蓬勃發展的半導體產業，都讓台灣成為國際上亮眼的一顆星。「我們的每一個動作，全世界都在看」。她說，在過去的三年，台灣和民主夥伴，以及友邦，在各領域，也有更多的合作和突破。大家在瓜地馬拉的耕耘，就讓我們的友邦，看到台灣人的熱情、堅韌和努力。她細數當地僑胞在瓜地馬拉的投資，包括在營建業、製造業、食品加工、以及進出口貿易，各個領域都有很豐碩的成果。大家的努力，為瓜地馬拉創造許多就業機會，也促進經濟成長。今天現場還有大使館、技術團、替代役男、以及海外工程公司人員，她說，各位不論是執行國際合作計畫，或是協助興建醫院，都在運用自己的專業，為瓜地馬拉的發展做出貢獻。相信透過這些長期的、踏實的合作，都能讓瓜地馬拉的人民，從日常生活中，實際感受到台灣的友誼。這幾天，「中美洲經貿辦事處」籌辦的咖啡採購團，也來到瓜地馬拉考察商機。蔡英文表示，經貿外交，一直是政府很重視的一環，「我要謝謝各位考察團成員的支持，也祝福大家有滿滿的收穫」。她也要告訴大家，過去連續幾年，我們大使館和台灣民間合作，捐贈瓜地馬拉輪椅和輔具，包括去年，賈麥岱總統更親自主持了捐贈儀式。這些來自台灣的愛心，讓這裡的偏鄉弱勢者在生活上能夠更舒適、更安全。因為，她強調，我們都有共同的目標，就是希望讓台灣的力量，能夠在世界每個角落，發揮影響力。在接下來的訪問行程中，她和賈麥岱總統會有許多互動。我們也會一起見證兩國，簽署「台瓜基本合作協定」，繼續深化邦誼。,chinatimes
18,https://www.chinatimes.com/realtimenews/20230401000796-260407,政治,不只訪陸？傳馬英九下半年訪美 馬辦回應了,2023-04-01 07:19:00,前總統馬英九27日起赴陸展開為期12天的祭祖與交流之行，外傳他今年下半年將帶領馬英九基金會「大九學堂」年輕學員出訪美國。對此，馬英九辦公室昨(31)日表示，目前無此規劃。前總統馬英九此趟赴陸，率30名學生進行學術交流。有媒體報導稱馬英九下半年將帶著大九學堂學員出訪美國，可能參訪華盛頓特區、白宮、國會山莊等地。,chinatimes
19,https://www.chinatimes.com/realtimenews/20230401000814-260407,政治,大陸要瓜國做選擇？張惇涵駁斥：台瓜邦誼如瓜國咖啡般香醇,2023-04-01 07:29:00,蔡英文總統當地時間31日下午2點抵達瓜地馬拉，不過大陸外交部發言人毛寧卻在蔡英文抵達前，喊話要瓜地馬拉「認清大勢，早日做出正確選擇」，引發外界關注。對此，總統府副祕書長張惇涵表示，台瓜邦誼就像瓜地馬拉的咖啡一樣飽滿、香醇，台灣跟友邦交往也不容中國置喙。外界擔憂台瓜邦誼，不過張惇涵在瓜地馬拉表示，中華民國台灣跟瓜地馬拉的邦誼堅若磐石，就像瓜地馬拉的咖啡一樣飽滿、香醇，台灣跟友邦交往不容中國置喙。,chinatimes
20,https://www.chinatimes.com/realtimenews/20230401000891-260407,政治,蔡英文訪美行未見蓬佩奧 媒體人質疑1事,2023-04-01 08:27:00,總統蔡英文接受美國「哈德遜研究所」頒發「全球領導力獎」，先前傳出將出席的前國務卿蓬佩奧（Mike Pompeo）未到場，總統府副秘書長張惇涵稱邀請的名單是主辦單位所邀請，不方便幫對方做任何說明。對此，資深媒體人尹乃菁質疑，若一開始就沒有安排，應該會透過適當管道澄清，不會讓大家有過度的期待。對於蔡英文沒見到蓬佩奧，尹乃菁昨(31)日在政論節目《少康戰情室》中指出，若一開始沒有安排要與蓬佩奧會面，應該會透過適當管道澄清，才不要給大家過高期待值，她認為蓬佩奧除非是因為健康因素，否則沒出席合理推論來自北京壓力。尹乃菁說北京可能是透過大陸中央外事辦主任王毅跟美國白宮國安顧問蘇利文(Jack Sullivan)談話，或中國駐美大使館有傳遞很明確訊息，過去這段時間一定密切跟行政部門溝通。尹乃菁進一步指出，北京方面很清楚表達對蔡這次訪美，有兩個點非常在意，包括跟蓬佩奧的會晤以及跟麥卡錫見面。尹乃菁認為，美國現在急於要恢復中美之間因為氣球事件而低盪的(關係) ，拜登極力安排要跟習近平再次通話，因此不希望蔡英文此行橫生枝節。,chinatimes
21,https://www.chinatimes.com/realtimenews/20230401000955-260407,政治,22縣市最新聲量曝！菜鳥市長「他」奪冠 藍5人擠進前段班,2023-04-01 08:56:00,"各縣市首長在去年12月25日宣示就職，而4月4日就是上任滿一百天的日子，一份最新的聲量調查顯示，藍營有高達5名縣市長進入前段班，而位居第一的竟是首次擔任縣市首長。TPOC（台灣議題研究中心）透過QuickseeK快析輿情資料庫分析，於昨（31）日發布一篇「縣市首長就職百日聲量調查」，該調查針對22縣市首長上任迄今在網路的聲量表現。該調查依照縣市首長的網路聲量由大到小，前段班第1名由國民黨台北市長蔣萬安274,912則奪冠、第2名則是國民黨新北市長侯友宜的265,747則、第3名為民眾黨新竹市長高虹安的217,474則、第4名國民黨桃園市長張善政有146,907則、第5名民進黨高雄市長陳其邁有103,019則、第6名國民黨台中市長盧秀燕77,431則、第7名國民黨基隆市長謝國樑有60,306則。TPOC認為，除了台北市是國家政經中心，市長的施政表現最容易受到媒體跟網友的關注；蔣萬安上任後也憑著各種事件多次成為討論焦點，其中包括發放1500元的重陽敬老金、倡議街頭廣設垃圾桶等議題，另還有生小孩、228紀念儀式也成為外界注目對象，相關話題遍及各個面項，非常具有多元性。另從這次聲量調查，可以發現前段班7位縣市首長中，國民黨入選了5個，民進黨僅僅只有一人上榜，而其中蔣萬安、高虹安、張善政、謝國樑都是以菜鳥市長的身分，卻有巨大聲量。TPOC更強調，謝國樑不但聲量高，好感度也維持在0.81較高的水平，主要在於他推動行人友善政策，並親自到街頭視察。TPOC公布的聲量中段班，由大到小排序分別為台南市長黃偉哲、南投縣長許淑華、屏東縣長周春米、苗栗縣長鍾東錦、雲林縣長張麗善、彰化縣長王惠美、嘉義縣長翁章梁、嘉義市長黃敏惠。",chinatimes
22,https://www.chinatimes.com/realtimenews/20230401001137-260407,政治,北部空域昨出現不明氣球！疑引2美軍機追到陸沿海 遭共機驅離,2023-04-01 09:36:00,國防部上午表示，今（1）日迄上午6時止，偵獲共機18架次、共艦4艘次，其中有10架次，從北到南總共7處逾越海峽中線及其延伸線進入西南空域。國軍運用任務機、艦及岸置飛彈系統嚴密監控與應處。據了解，昨天台灣北部空域也疑似出現不明空飄氣球，還有疑似兩架美軍偵察機也恰巧出現在台灣南北兩端，且直驅大陸沿海，共機才立即升空驅離監控美機。而美機的動機，極有可能是探查該具空飄氣球。據了解，指出，昨天中午突然有9架共機近來見的同時越過中線，空軍立即派出戰機攔截驅離，消息人士指出，目的應是當時正好有兩架美國RC-135偵察機出現在台灣南北空域且直驅大陸沿海。根據「Taiwan ADIZ」臉書粉專指出，昨(31日)下午3時01分，民航局飛航服務總台台北近場管制台曾發出航情通報，台灣北方40浬有不明氣球，高度18000呎，請所有航機注意。美軍偵察機疑似前往探查該枚空飄氣球，但方向卻是直驅大陸，因此研判該批共機主要是前往驅離美機。國防部昨天中午緊急發出新聞稿表示，中共於午間編組軍機，分自北、中、南部逾越中線，至1300時止計5批9架次，執行戰備警巡。國軍運用任務機、艦及岸置飛彈系統嚴密監控、應處，秉持「不升高衝突、不引發爭端」原則，實施驅離與警戒監控，確保國家安全。國防部強調，共軍派遣兵力蓄意製造臺海緊張，除破壞和平穩定；對區域安全及經濟發展亦造成負面影響。國防部對此種不理性行動，表達嚴正譴責。,chinatimes
23,https://www.chinatimes.com/realtimenews/20230401001198-260409,政治,影》馬英九湘潭祭祖 讀完祭文哽咽了,2023-04-01 10:02:00,4月5日就是清明節，現年已高齡七、八十歲的前總統馬英九和4名姊妹，今天一起回到湖南湘潭老家祭祖，顯示出傳統中華文化中慎終追遠的傳統美德。大陸國台辦主任宋濤全程陪同。馬英九祖父馬立安的墓地日前重新修葺、周邊重新鋪路，顯得煥然一新。現場有不少村民一早就在沿路上等候圍觀，車隊抵達時燃放鞭炮夾道歡迎。馬英九一行返鄉祭祖的車隊，今早8點多從湖南長沙市區下榻的飯店出發，沿著107國道一路向南，行駛100公里抵達湘潭縣茶恩寺鎮雙陽村。從107國道轉入一條上山的水泥小路走4到5公里，可看到一片開闊的水田，水田中央靜立著2棵挺拔的松樹，松樹環抱著一座馬英九祖父馬立安之墓。這幾天，馬家祖墳和祖居所在的湘潭縣茶恩寺鎮和白石鎮，父老鄉親們正在為馬英九回鄉做準備。通往馬英九祖父墳墓的公路兩側，安裝了簇新的金屬護欄，外來者可將車停在一處可容納約20輛車的水泥地上。步行跨過環繞水田的一條小水渠，可去到田中墓地。通往墓地的田埂小路，此前不到一公尺寬，現在用紅色木板加寬了一小半。墓地四周，也用紅色木板加寬環鋪。前幾天工人們還在緊張忙碌，墓側後方還要鋪一個木板平台。馬立安墓碑為漢白玉材質，立於民國17年，並於之後重修過。碑刻著「顯考馬公大基老大人之墓」，立於「民國17年戊辰歲冬月」，落款為「男：人初、人松、人積，孫：英九、石」。據馬氏族譜記載，馬立安是「大」字輩、馬英九的父親是「人」字輩，馬英九的「英」字輩是湖田馬氏第22代。馬英九的爺爺名「大基」，號「立安」，父親名「人初」，號「鶴凌」。,chinatimes
24,https://www.chinatimes.com/realtimenews/20230401001216-260407,政治,已貼「識別貼紙」的ATM不能提前領6000？財政部給答案,2023-04-01 10:15:00,全民普發6000元現金，許多人選擇登記入帳，依據官網公告，最快領取時間是4月6日，未料王道銀行昨(31)日就代墊提前撥款入帳，原本堅持日期不變的行政院也轉向，開放所有銀行可以提前入帳。由於許多ATM已陸續貼上「普發現金識別貼紙」，是否代表可以先領取6000？對此，財政部官員強調仍得等到4月10日，因為沒有那麼多人力在同一時段貼上貼紙，因此提早貼，不代表能提前領。想要透過ATM領取6000元的民眾，必須選擇貼有「普發現金識別貼紙」的ATM，插入提款卡後，選擇「全民共享普發現金」，接著先輸入提款卡密碼，再輸入持卡人（本人／代領人）身分證號或居留證號，以及發放對象的健保卡號，上述動作完成後，就能領現6000元。昨日因王道銀行搶先偷跑，使逾10家金融機構今起也提前發錢。由於目前已陸續有ATM貼上「普發現金識別貼紙」，是否代表也能提前領？據《ETtoday財經雲》報導，財政部官員表示，若想在ATM領取6000元的民眾，仍須等到4月10日。,chinatimes
25,https://www.chinatimes.com/realtimenews/20230401001399-260407,政治,蔡英文出席僑宴「這番話」露餡？她爆：國家最高機密曝光,2023-04-01 11:34:00,總統蔡英文過境美國紐約，29日晚間出席僑宴時，一開始先以台語致詞，不過說得「不輪轉」，蔡自嘲因為選舉是很久以前的事，所以台灣話差不多都忘了。對此，國民黨台北市議員李彥秀直言，蔡英文不經意的說笑，反而洩露兩個「國家最高機密」。「原來，對蔡英文而言，『台語，只是選舉語言！』」李彥秀今(1)日在臉書指出，政治人物學台語、客語、原住民族語言，拉近與民眾的距離原本無可厚非，而蔡出席僑宴與僑胞交心，原本是再溫馨、自然不過的場合，致詞卻搞到拆自己的台，讓李彥秀直呼瞠目結舌。李彥秀認為，蔡英文不經意的說笑，反而洩露兩個「國家最高機密」。第一、蔡英文與最挺她的台僑用餐，都需要講稿才能致詞，「人肉讀稿機」顯然已經不是嘲諷，更讓人懷疑，總統是否還有思考的能力？是否還有中心思想？,chinatimes
