,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
121,0.12707619667053222,0.026686867637202013,0.013078927993774414,0.0031536759741648507,5,1000,100,0.01,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
122,0.11518292427062989,0.013619611004542351,0.014980554580688477,0.00196001847535482,5,1000,100,0.1,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
123,0.12275981903076172,0.02828561813191219,0.013731431961059571,0.0021558722099272068,5,1000,100,0.5,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
124,0.11003217697143555,0.012542209564817632,0.01381382942199707,0.0015688504597412025,5,1000,1000,0.0,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
125,0.1072115421295166,0.013702329142175148,0.014136171340942383,0.0032884532092491083,5,1000,1000,0.01,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
126,0.13137025833129884,0.03615506323478653,0.014846706390380859,0.001440624014578358,5,1000,1000,0.1,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
127,0.10719585418701172,0.015976584869527143,0.012455511093139648,0.002084664670242557,5,1000,1000,0.5,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
128,0.558307695388794,0.04821777355477591,0.012802457809448243,0.0016994594563930166,10,1,2,0.0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}",0.5695600022847133,0.5737358008424667,0.5791253355672753,0.5944238791938421,0.5911818022228084,0.5816053640222212,0.009687040879232936,55
129,0.5664094448089599,0.09898760608769355,0.012887382507324218,0.0012344284666693467,10,1,2,0.01,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.01}",0.5416589434661724,0.5121258568782421,0.5426913493632066,0.5676187937053909,0.5556987983193838,0.5439587483464792,0.01853566778754359,57
130,0.10861039161682129,0.015941202024605326,0.011577653884887695,0.0022139528119654098,10,1,2,0.1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
131,0.09583516120910644,0.013299209552024821,0.012036800384521484,0.003241386231809193,10,1,2,0.5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
132,0.615714693069458,0.06694540306071703,0.012149572372436523,0.0022137874356699654,10,1,10,0.0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}",0.5695600022847133,0.5731297941824258,0.5785118703008144,0.5944238791938421,0.5911818022228084,0.5813614696369208,0.009820598804145167,56
133,0.49332056045532224,0.03373798733182692,0.012878990173339844,0.0021158510639576315,10,1,10,0.01,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.01}",0.5416589434661724,0.5121258568782421,0.5426913493632066,0.5676187937053909,0.5556987983193838,0.5439587483464792,0.01853566778754359,57
134,0.10109934806823731,0.005964617041035418,0.013451719284057617,0.00171307418468042,10,1,10,0.1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
